questions,answers,classes
劳务纠纷——家里农村建新房，请了一位熟人来帮忙做事，白天工作完了，由于他家里路程较远，就留在新房的一件客房过夜，半夜一点左右突发脑溢血，及时发现，当时呕吐不止，送往镇里的医院抢救，镇里的医院条件有限，转院期间在抢救的半路死亡。现在就是想问我作为主人应该付什么责任？,职工签订劳动合同后，职工有正当理由，经劳动人事部门确认属合理流动的，工龄如何计算,工伤事故
单位三月不发工资咋办——我是一国有企业的工人。原与单位因为工作。被开除。后我起诉。单位败诉。我被判回单位。一年左右。单位到现在没有给我缴纳各种保险。我天天上班在单位不派活给我。三个多月不发工资给我。现在我已无钱上班单位很远。我应该咋办,形成了事实劳动关系的，你可以享受经济补偿。对没有缴纳社会保险的，也可以要求补交或者赔偿。,工伤事故
关于公司通过调岗让人离职的疑问——尊敬的律师：您好！我有一个问题，想请教你们，期望能得到你们的回复。在公司做了3年半了，因与公司高层某些领导发生了摩擦，公司欲通过调岗的方式让我自动离职，所以我想请问，公司调岗是不是一定要通过本人的同意才行，而且我没有违反公司的任何规定，如果我不同意，公司是不是就不能让我调岗？如果我坚决不同意，公司会有什么其他办法让我离职吗？,你咨询的情况，如果自己不是主要责任或者全部责任，就能确定为工伤，依法享受工伤待遇。,工伤事故
工作时间中，手被机器打断了。——在工作时间中，还是加班时间，右手中指，无名指，被机器皮带轮打断，术后只剩下一节半，食指手筋严重受伤，请问需要经过那些途径要求赔偿？大概能得到多少赔偿金？,依照现行的劳动法律规定是不能认定为工伤，但单位应当根据本省的具体规定，对民工承担职工非因工死亡的待遇，即支付丧葬费和抚恤金等。,工伤事故
公司私自转走工资卡里的钱是否合法——前段时间公司工资改革，改发年薪为月薪。但是我们作为去年参加工作的大学生，在工资改革的过程中就存在了不同的方案。之前是按照从1月份开始补足1至9月的工资900元每月，并已经支付到账。后来又提出应该按照从转正之后开始补偿，因此之前多发的要予以收回。但是公司没有经过任何渠道以任何形式予以通知协商，就直接通过银行，将多付的五千多元从我们的工资卡里转走。请问公司这种做法是否合法，并且银行方面允许这样的操作存在，严重影响用户的账户安全，是否违反法律规定？我们应该如何维权？,由于你现在可能还未与公司签订劳动合同，公司可以随时决定解除劳动合同关系。现在公司要求你作出保证工作2年以上，那将来签署的书面劳动合同就应当约定合同期不得低于2年。这样就对劳资双方均具有法律效力。,工伤事故
工厂上班问题——本人93年进厂，签三年合同，交押金一千元，至今未退，现已工作十九年多，经过长期上夜班，熬成脑梗塞，上班期间和厂协商多次，还收到处分，从2004年交的养老保险金，现在以请假四个月了，每月只发200多元的生活费，我该怎么办,这是单位的失误给你造成的，你当然有权要求单位赔偿你的损失。,工伤事故
关于劳动法——上月底找了个工作，应聘时填写了个人资料和一张身份证复印件，还交了一百五的服装费，开有收据。上了十多天，在此适用期间一直找我麻烦，前几天被告知不适合此工作，对方有解聘的意思，可没明说，今天被告知呆家等人事部电话。这分明就是逼我自离，我想拿回我的个人资料和身份证复印件及服装费，我该怎么办？请律师帮我出出主意，谢谢！！（注：没有签合同，公司规章制度上要求新员工都得交一百五的服装费，还要在工资扣除500的培训费，分两次在两个月的工资里扣除，适用期一个月，适用期满签合同，工作满一年辞工的方可退服装费和培训费总计650元）,引用错了条文，不导致合同无效。你们已经过了仲裁时效了，不受法律保护了。,工伤事故
兼职可否享受法律规定的翻倍工资——在节假日做兼职可否享受法律规定的翻倍工资待遇？,谢谢，作为一个律师是应该这样做的。,工伤事故
讨欠薪——兄弟二人开工厂.只为骗取银行贷.不料老二不长寿.老大乘机运设备.工人工资无指望.百姓遭殃无处申！电话讨薪千万次，回回次次都占线.偶尔一次有音讯，兄弟二人互推诿.不是你去法院告，就是你去找老大.一拖推诿四月过.那见半文辛苦钱.人间处处是真情。期盼包公又从来！！！青天啊！不能让改革的春风。让一个臭老鼠搅浑.法你在哪里！！！,您可以向当地劳动部门投诉或者直接到当地的劳动争议仲裁委员会申请仲裁。北京汉威律师事务所全国免费咨询电话400-6505-148,工伤事故
保险——公司有十年没给员工买三险，怎么维权？,手机录音也可以作为证据使用。北京汉威律师事务所全国免费咨询电话400-6505-148,工伤事故
劳动纠纷——我和我兄弟同在一个个体煤矿工作，一个月前老板把我兄弟无故辞退，我兄弟要上法院起诉老板，需要证人，我可以为我兄弟作证吗？,节假日加班工资加倍有法律依据打折没有法律依据当然违法,工伤事故
欠薪索要——公司欠我两个月工资已达四月之久.现法人已死.我该通过什么途径找谁要回钱？,《劳动合同法》第二十六条规定，下列劳动合同无效或者部分无效：（一）以欺诈、胁迫的手段或者乘人之危，使对方在违背真实意思的情况下订立或者变更劳动合同的；（二）用人单位免除自己的法定责任、排除劳动者权利的；（三）违反法律、行政法规强制性规定的。,工伤事故
违法强迁进行中——辽宁阜新细河区长孙，常务副区长赵，在无征收公告补偿方案征收决定的前提下，于2012年8月28日9时许派其经济局耿副局长工会郭主席，率几十名警察对该市六百多名职工集体企业钢球厂强迁！并对维权职工李宝丰以闯警戒线为由强行将其抬起塞入警车内，刑拘11天！严重侵害职工的合法权益！我们要维权！,你说的情况，应该属于工伤，依法享受工伤待遇。,工伤事故
因争吵送医抢救后死亡该如何维权——因工作争吵，送入医院抢救33个小时左右，医生宣布死亡。老人为67周岁。现已下葬。请问该如何维权？,新证据是指法院审判时没有收集到的证据，你说的证据不属于新证据。,工伤事故
经济补偿——用人单位未交公积金我要退休如何补偿,你说的情况，没有依据能认定为工伤。,工伤事故
远洋船上得病回来治疗无效身亡是否属于工伤——在此输入您要咨询的问题或要搜索的关键词！在远洋货轮上班期间感觉身体不适无法工作而提前申请休假回来治病，被确诊为口腔癌，经一年半治疗无效身亡，这种情况是否属于工伤，家属能否拿到一次性工亡补助金。,您好：广东君孺律师事务所（深圳）古鹏律师为你解答，根据你说的情况，你可以先在事发后一年内提出工伤认定申请，完了再和老板谈赔偿的事情，如果老板的确不赔，你向当地的劳动部门提劳动争议仲裁。如有不解，请致电18218806799。,工伤事故
