questions,answers,classes
急需收种不能到庭怎么办——劳动纠纷官司，基层法院明天开庭，事实经过、证据和理由并不复杂，由于今天我的50亩水稻急需收割，（抢天气收种农作物）不能到庭。请问，我可以写一个书面答辩书寄到法院，以充当已经答辩吗？我老婆也是同样劳动纠纷官司，传票后后天开庭，估计因我家需要忙于大面积种麦，也不能到庭，事实经过、证据和理由也并不复杂，可以写一个书面答辩书寄到法院，以充当已经答辩吗？还是需要其他办法？,工伤认定后如果受伤职工的劳动能力受到限制的，受伤职工还应当向劳动能力鉴定委员会申请劳动能力鉴定（即伤残鉴定），然后根据评定的伤残等级和《工伤保险条例》的有关规定享受有关工伤保险待遇。,辞退解雇
农民工在工地受伤，无人赔偿——您好，我父亲李新国13年11月19日在工地上安装防火门的时候，从4F管道井跌至-1F，诊断结果是：腰1椎体爆裂性骨折；左跟骨骨折；左距骨尾部骨折；多发性软组织伤；肺挫伤。我父亲是帮曹红安装防火门，两人之间没有签订劳动合同，曹红也没有为我父亲买保险。事故发生后，曹红在我父亲住院期间，给他2.4W以后答复无力支付其余费用，要不然就报警把她抓起来，我们家属无奈只得自己支付了住院费用，现我父亲已经出院，住院费用为6.8W，后期取腰部及脚部钢板费用至少1.5w。住院期间我们有找建工局做了事故调查，调查结果为：1.李新国违章作业，应承担对这起事故的主要责任，鉴于本人已受伤，建议不追究其责任。2.进户门、防火门承办人曹红没有取得相应资质、安全许可证等相关手续，承包分包工程，在施工期间没有对作业人员进行教育、管理，没有为作业工人购买工商保险，应承担对这起事故的主要责任。3.建设单位：江苏恒诚置业有限将进户门、防火门肢解分包给不具备资质的曹红，应承担这起事故的主要责任。4.监理单位：江苏兴盛工程咨询监理有限公司没有履行安全生产监理职责，应承担这起事故的次要责任。5.施工单位：泗洪广厦建筑安装有限公司没有履行对分包单位安全管理，应承担这起事故的次要责任。现在我们私了协商不了，我想请问下：1.我父亲在没有签订劳动合同的情况下受伤，算作工伤吗？曹红和我父亲在和建工局做笔录时，都有谈到什么时候开始到工地上工作，并签字确认，这个算认定有事实劳动关系的依据吗？2.伤残鉴定什么时候能做啊？需要什么手续呢？3.如果打官司的话，流程是什么啊？我父亲这种情况情况胜诉可能性多大？大概能索赔多少？麻烦帮帮忙，我们家属现在一头雾水，不知道要怎么处理！谢谢！,您好，法律服务组7为您解答。根据您的描述，您的问题属于工龄的问题。对于工龄问题建议您咨询当地的社保部门进行具体的咨询。不过，我国《劳动法》明确规定，禁止用人单位招用未满十六周岁的未成年人。所以，一般16岁之前的工作不能作为工龄计算。相关法条：《中华人民共和国劳动法》第十五条禁止用人单位招用未满十六周岁的未成年人。,辞退解雇
镇个体工作四个月，后停工要给补社保吗——镇个体工作四个月，后停工要给补社保吗,你可以获得五个月的经济补偿。,辞退解雇
自己不签合同，可以得双倍赔偿吗——自己不签合同，可以得双倍赔偿吗,可以向人民法院起诉来讨账。,辞退解雇
单位交养老保险有农村与城镇户口限制吗——我在单位工作30几年，但是单位说是农村户口，不能办理养老保险，咨询一下，单位给职工交养老保险，有户口要求吗？,如果老板违法辞退你的，你有权根据《劳动合同法》的有关规定要求工厂支付经济赔偿金。由于工厂一直没有为你购买社会保险，你有权要求工厂为你购买，工厂拒绝购买的，你有权提出辞职，工厂应当按照《劳动合同法》的相关规定对你支付经济补偿金。,辞退解雇
我的工资应该向谁要——给套装门厂安装门，负责的业务员跑了，请问工资给谁要。,开庭时间的安排并不是律师决定的，律师无权决定案件的开庭时间，你应该去找劳动争议仲裁委员会或人民法院了解情况并催促其尽快排案开庭。,辞退解雇
工作中突发脑溢血——工作中突发脑溢血公司承担什么责任,如果双方难以协商解决的，你可以向当地劳动监察大队投诉或向劳动争议仲裁委员会提起劳动仲裁解决。,辞退解雇
用工赔偿咨询——尊敬的工作人员，您好有个困扰我两年的工作赔偿问题一直未得解决，心里一直不能平复，想咨询并得到您的帮助，谢谢。09年9月本科毕业，因朋友介绍，我来到一家正处创业期的香港小公司，工作了1年9个月从未发过工资，大家同吃同住，一同受苦，为了把公司建立起来。公司是06年左右建立的，期间走了很多人，那时因强烈的信念和创业热情坚持着，负责人也承诺以后会给我们钱，但是总是说没钱。就这样，1年后，公司聘请了一个不熟悉的香港市场人员，每月给他1.6w，还是跟我们说没有钱，于是我就这样过的每个星期50元生活费的生活熬到近第二年，非常艰难和辛苦，有时身体不适时连看病的钱都没有，最后加上内部空降管理者不和等因素，再也熬不住就离开了。走的时候身上一分钱都没有，生活极其艰难，为此我只好借钱先活着，然后先找了另一份工作，以求生存。因为感觉心里受伤很深，加上以前的关系，所以一直没有提索赔的钱的事情。可是心里还是觉得没有得到应有的报偿。我想知道，这种情况我该怎么捍卫我的正常权利。第一，因为公司在深圳没有注册成功，我想知道我在这个公司是否是非法用工？我是否会受到惩罚，承担什么责任？第二，我在公司近2年的付出，可以得到什么样的赔偿和抚恤？第三，在公司期间，未缴纳任何社保，可以得到什么样的赔偿？综上所述，如果提起法律程序，我能得到多少赔偿？是否要负法律责任？公司现在处于半停转状态，负责人是香港人，长期在美国，但是还是给我说没有钱，以后会给的。我该怎么办？我怕时间长了，这个事情一直悬在那里，我的身心都很受伤害，一直没有合理的说法，所以想知道这个事情对我来说会怎样。另外，这个事情一直没敢告诉家人，所以不知道该求助于谁，只好向司法求助。请您帮帮我，期待您的来信，谢谢。我的qq：645742466邮箱：zxw_zxwzxw@163.com,办理了相关证照，从事经营活动是合法经营。,辞退解雇
买方拖欠材料款死活不给怎么办——欠材料款不给怎么办呢！给老板打电话业不接.要不就是往后托,如果是拖欠工资的话，你可以到用人单位所在地的劳动仲裁委员会提起劳动仲裁，仲裁书生效后可以强制执行。,辞退解雇
认定工伤定残十级应赔付的金额——认定工伤。定残十级。应赔付的金额,你们可以找原单位给补交社会保险。原单位应当给补缴，如果其拒绝补交的，你们可以去找劳动局出面，要求原单位给补缴。,辞退解雇
